"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation"
"9596","Native","Native 1",6,"disamb","rp","disamb rp",2,0,407,407,"Unambiguous","Consistent"
"9599","Native","Native 1",1,"disamb","rp","disamb rp",1,0,1786,1786,"Ambiguous","Consistent"
"9600","Native","Native 1",16,"disamb","rp","disamb rp",4,0,882,882,"Unambiguous","Inconsistent"
"9602","Native","Native 1",13,"disamb","rp","disamb rp",1,0,547,547,"Ambiguous","Consistent"
"9603","Native","Native 1",3,"disamb","rp","disamb rp",3,0,186,186,"Ambiguous","Inconsistent"
"9605","Native","Native 1",10,"disamb","rp","disamb rp",2,0,211,211,"Unambiguous","Consistent"
"9607","Native","Native 1",7,"disamb","rp","disamb rp",3,0,362,362,"Ambiguous","Inconsistent"
"9609","Native","Native 1",20,"disamb","rp","disamb rp",4,1,0,NA,"Unambiguous","Inconsistent"
"9610","Native","Native 1",4,"disamb","rp","disamb rp",4,0,158,158,"Unambiguous","Inconsistent"
"9611","Native","Native 1",8,"disamb","rp","disamb rp",4,0,384,384,"Unambiguous","Inconsistent"
"9613","Native","Native 1",15,"disamb","rp","disamb rp",3,0,277,277,"Ambiguous","Inconsistent"
"9615","Native","Native 1",22,"disamb","rp","disamb rp",2,0,222,222,"Unambiguous","Consistent"
"9617","Native","Native 1",19,"disamb","rp","disamb rp",3,0,421,421,"Ambiguous","Inconsistent"
"9620","Native","Native 1",12,"disamb","rp","disamb rp",4,0,177,177,"Unambiguous","Inconsistent"
"9623","Native","Native 1",23,"disamb","rp","disamb rp",3,1,0,NA,"Ambiguous","Inconsistent"
"9625","Native","Native 1",17,"disamb","rp","disamb rp",1,0,360,360,"Ambiguous","Consistent"
"9626","Native","Native 1",21,"disamb","rp","disamb rp",1,0,656,656,"Ambiguous","Consistent"
"9630","Native","Native 1",24,"disamb","rp","disamb rp",4,0,398,398,"Unambiguous","Inconsistent"
"9632","Native","Native 1",14,"disamb","rp","disamb rp",2,0,536,536,"Unambiguous","Consistent"
"9633","Native","Native 1",11,"disamb","rp","disamb rp",3,0,1144,1144,"Ambiguous","Inconsistent"
"9634","Native","Native 1",9,"disamb","rp","disamb rp",1,0,444,444,"Ambiguous","Consistent"
"9638","Native","Native 1",5,"disamb","rp","disamb rp",1,0,347,347,"Ambiguous","Consistent"
"9639","Native","Native 1",2,"disamb","rp","disamb rp",2,0,188,188,"Unambiguous","Consistent"
"9642","Native","Native 1",18,"disamb","rp","disamb rp",2,0,350,350,"Unambiguous","Consistent"
"9647","Native","Native 2",20,"disamb","rp","disamb rp",1,1,0,NA,"Ambiguous","Consistent"
"9648","Native","Native 2",5,"disamb","rp","disamb rp",2,0,295,295,"Unambiguous","Consistent"
"9649","Native","Native 2",12,"disamb","rp","disamb rp",1,0,189,189,"Ambiguous","Consistent"
"9650","Native","Native 2",2,"disamb","rp","disamb rp",3,0,754,754,"Ambiguous","Inconsistent"
"9651","Native","Native 2",9,"disamb","rp","disamb rp",2,0,366,366,"Unambiguous","Consistent"
"9655","Native","Native 2",16,"disamb","rp","disamb rp",1,0,180,180,"Ambiguous","Consistent"
"9656","Native","Native 2",1,"disamb","rp","disamb rp",2,0,182,182,"Unambiguous","Consistent"
"9659","Native","Native 2",13,"disamb","rp","disamb rp",2,1,0,NA,"Unambiguous","Consistent"
"9660","Native","Native 2",10,"disamb","rp","disamb rp",3,0,322,322,"Ambiguous","Inconsistent"
"9665","Native","Native 2",7,"disamb","rp","disamb rp",4,1,0,NA,"Unambiguous","Inconsistent"
"9668","Native","Native 2",24,"disamb","rp","disamb rp",1,0,182,182,"Ambiguous","Consistent"
"9671","Native","Native 2",23,"disamb","rp","disamb rp",4,0,191,191,"Unambiguous","Inconsistent"
"9672","Native","Native 2",4,"disamb","rp","disamb rp",1,0,245,245,"Ambiguous","Consistent"
"9675","Native","Native 2",19,"disamb","rp","disamb rp",4,0,341,341,"Unambiguous","Inconsistent"
"9676","Native","Native 2",22,"disamb","rp","disamb rp",3,1,0,NA,"Ambiguous","Inconsistent"
"9679","Native","Native 2",8,"disamb","rp","disamb rp",1,0,277,277,"Ambiguous","Consistent"
"9680","Native","Native 2",3,"disamb","rp","disamb rp",4,0,177,177,"Unambiguous","Inconsistent"
"9681","Native","Native 2",17,"disamb","rp","disamb rp",2,0,261,261,"Unambiguous","Consistent"
"9684","Native","Native 2",21,"disamb","rp","disamb rp",2,1,0,NA,"Unambiguous","Consistent"
"9685","Native","Native 2",14,"disamb","rp","disamb rp",3,1,0,NA,"Ambiguous","Inconsistent"
"9686","Native","Native 2",18,"disamb","rp","disamb rp",3,0,1452,1452,"Ambiguous","Inconsistent"
"9688","Native","Native 2",6,"disamb","rp","disamb rp",3,1,0,NA,"Ambiguous","Inconsistent"
"9690","Native","Native 2",11,"disamb","rp","disamb rp",4,0,223,223,"Unambiguous","Inconsistent"
"9691","Native","Native 2",15,"disamb","rp","disamb rp",4,1,0,NA,"Unambiguous","Inconsistent"
"9694","Native","Native 3",18,"disamb","rp","disamb rp",4,0,303,303,"Unambiguous","Inconsistent"
"9697","Native","Native 3",4,"disamb","rp","disamb rp",2,0,153,153,"Unambiguous","Consistent"
"9701","Native","Native 3",15,"disamb","rp","disamb rp",1,0,1329,1329,"Ambiguous","Consistent"
"9702","Native","Native 3",10,"disamb","rp","disamb rp",4,0,320,320,"Unambiguous","Inconsistent"
"9703","Native","Native 3",23,"disamb","rp","disamb rp",1,0,343,343,"Ambiguous","Consistent"
"9704","Native","Native 3",17,"disamb","rp","disamb rp",3,0,184,184,"Ambiguous","Inconsistent"
"9706","Native","Native 3",9,"disamb","rp","disamb rp",3,0,379,379,"Ambiguous","Inconsistent"
"9707","Native","Native 3",22,"disamb","rp","disamb rp",4,0,305,305,"Unambiguous","Inconsistent"
"9716","Native","Native 3",13,"disamb","rp","disamb rp",3,0,1086,1086,"Ambiguous","Inconsistent"
"9717","Native","Native 3",1,"disamb","rp","disamb rp",3,0,732,732,"Ambiguous","Inconsistent"
"9718","Native","Native 3",5,"disamb","rp","disamb rp",3,0,446,446,"Ambiguous","Inconsistent"
"9720","Native","Native 3",11,"disamb","rp","disamb rp",1,0,832,832,"Ambiguous","Consistent"
"9721","Native","Native 3",16,"disamb","rp","disamb rp",2,0,666,666,"Unambiguous","Consistent"
"9722","Native","Native 3",6,"disamb","rp","disamb rp",4,0,218,218,"Unambiguous","Inconsistent"
"9723","Native","Native 3",21,"disamb","rp","disamb rp",3,0,224,224,"Ambiguous","Inconsistent"
"9724","Native","Native 3",3,"disamb","rp","disamb rp",1,0,225,225,"Ambiguous","Consistent"
"9726","Native","Native 3",7,"disamb","rp","disamb rp",1,0,878,878,"Ambiguous","Consistent"
"9731","Native","Native 3",14,"disamb","rp","disamb rp",4,0,951,951,"Unambiguous","Inconsistent"
"9732","Native","Native 3",19,"disamb","rp","disamb rp",1,0,634,634,"Ambiguous","Consistent"
"9733","Native","Native 3",20,"disamb","rp","disamb rp",2,0,290,290,"Unambiguous","Consistent"
"9735","Native","Native 3",8,"disamb","rp","disamb rp",2,0,269,269,"Unambiguous","Consistent"
"9736","Native","Native 3",2,"disamb","rp","disamb rp",4,0,617,617,"Unambiguous","Inconsistent"
"9738","Native","Native 3",24,"disamb","rp","disamb rp",2,0,273,273,"Unambiguous","Consistent"
"9739","Native","Native 3",12,"disamb","rp","disamb rp",2,0,143,143,"Unambiguous","Consistent"
"9740","Native","Native 4",5,"disamb","rp","disamb rp",4,0,1558,1558,"Unambiguous","Inconsistent"
"9741","Native","Native 4",10,"disamb","rp","disamb rp",1,0,234,234,"Ambiguous","Consistent"
"9744","Native","Native 4",12,"disamb","rp","disamb rp",3,0,2078,2078,"Ambiguous","Inconsistent"
"9745","Native","Native 4",14,"disamb","rp","disamb rp",1,0,697,697,"Ambiguous","Consistent"
"9748","Native","Native 4",11,"disamb","rp","disamb rp",2,0,924,924,"Unambiguous","Consistent"
"9750","Native","Native 4",18,"disamb","rp","disamb rp",1,0,749,749,"Ambiguous","Consistent"
"9751","Native","Native 4",7,"disamb","rp","disamb rp",2,0,233,233,"Unambiguous","Consistent"
"9753","Native","Native 4",20,"disamb","rp","disamb rp",3,0,666,666,"Ambiguous","Inconsistent"
"9754","Native","Native 4",22,"disamb","rp","disamb rp",1,0,708,708,"Ambiguous","Consistent"
"9757","Native","Native 4",16,"disamb","rp","disamb rp",3,0,624,624,"Ambiguous","Inconsistent"
"9758","Native","Native 4",17,"disamb","rp","disamb rp",4,0,238,238,"Unambiguous","Inconsistent"
"9762","Native","Native 4",2,"disamb","rp","disamb rp",1,0,271,271,"Ambiguous","Consistent"
"9763","Native","Native 4",8,"disamb","rp","disamb rp",3,0,1967,1967,"Ambiguous","Inconsistent"
"9772","Native","Native 4",23,"disamb","rp","disamb rp",2,0,414,414,"Unambiguous","Consistent"
"9773","Native","Native 4",4,"disamb","rp","disamb rp",3,0,996,996,"Ambiguous","Inconsistent"
"9775","Native","Native 4",21,"disamb","rp","disamb rp",4,0,804,804,"Unambiguous","Inconsistent"
"9776","Native","Native 4",9,"disamb","rp","disamb rp",4,0,502,502,"Unambiguous","Inconsistent"
"9779","Native","Native 4",3,"disamb","rp","disamb rp",2,1,0,NA,"Unambiguous","Consistent"
"9780","Native","Native 4",1,"disamb","rp","disamb rp",4,0,605,605,"Unambiguous","Inconsistent"
"9781","Native","Native 4",19,"disamb","rp","disamb rp",2,0,307,307,"Unambiguous","Consistent"
"9782","Native","Native 4",13,"disamb","rp","disamb rp",4,0,625,625,"Unambiguous","Inconsistent"
"9783","Native","Native 4",6,"disamb","rp","disamb rp",1,0,413,413,"Ambiguous","Consistent"
"9784","Native","Native 4",24,"disamb","rp","disamb rp",3,0,1358,1358,"Ambiguous","Inconsistent"
"9786","Native","Native 4",15,"disamb","rp","disamb rp",2,0,503,503,"Unambiguous","Consistent"
"9788","Native","Native 5",13,"disamb","rp","disamb rp",1,0,135,135,"Ambiguous","Consistent"
"9789","Native","Native 5",6,"disamb","rp","disamb rp",2,0,279,279,"Unambiguous","Consistent"
"9790","Native","Native 5",21,"disamb","rp","disamb rp",1,0,177,177,"Ambiguous","Consistent"
"9791","Native","Native 5",24,"disamb","rp","disamb rp",4,0,203,203,"Unambiguous","Inconsistent"
"9796","Native","Native 5",11,"disamb","rp","disamb rp",3,0,235,235,"Ambiguous","Inconsistent"
"9797","Native","Native 5",18,"disamb","rp","disamb rp",2,0,209,209,"Unambiguous","Consistent"
"9799","Native","Native 5",16,"disamb","rp","disamb rp",4,0,373,373,"Unambiguous","Inconsistent"
"9801","Native","Native 5",7,"disamb","rp","disamb rp",3,0,208,208,"Ambiguous","Inconsistent"
"9808","Native","Native 5",3,"disamb","rp","disamb rp",3,1,0,NA,"Ambiguous","Inconsistent"
"9813","Native","Native 5",14,"disamb","rp","disamb rp",2,0,206,206,"Unambiguous","Consistent"
"9814","Native","Native 5",20,"disamb","rp","disamb rp",4,0,256,256,"Unambiguous","Inconsistent"
"9815","Native","Native 5",2,"disamb","rp","disamb rp",2,0,295,295,"Unambiguous","Consistent"
"9816","Native","Native 5",8,"disamb","rp","disamb rp",4,0,173,173,"Unambiguous","Inconsistent"
"9818","Native","Native 5",15,"disamb","rp","disamb rp",3,1,0,NA,"Ambiguous","Inconsistent"
"9821","Native","Native 5",10,"disamb","rp","disamb rp",2,0,216,216,"Unambiguous","Consistent"
"9825","Native","Native 5",23,"disamb","rp","disamb rp",3,0,208,208,"Ambiguous","Inconsistent"
"9826","Native","Native 5",4,"disamb","rp","disamb rp",4,0,456,456,"Unambiguous","Inconsistent"
"9828","Native","Native 5",9,"disamb","rp","disamb rp",1,0,845,845,"Ambiguous","Consistent"
"9829","Native","Native 5",17,"disamb","rp","disamb rp",1,1,0,NA,"Ambiguous","Consistent"
"9830","Native","Native 5",12,"disamb","rp","disamb rp",4,0,164,164,"Unambiguous","Inconsistent"
"9831","Native","Native 5",22,"disamb","rp","disamb rp",2,0,264,264,"Unambiguous","Consistent"
"9832","Native","Native 5",5,"disamb","rp","disamb rp",1,0,378,378,"Ambiguous","Consistent"
"9833","Native","Native 5",19,"disamb","rp","disamb rp",3,0,285,285,"Ambiguous","Inconsistent"
"9834","Native","Native 5",1,"disamb","rp","disamb rp",1,1,0,NA,"Ambiguous","Consistent"
"9836","Native","Native 6",21,"disamb","rp","disamb rp",2,0,284,284,"Unambiguous","Consistent"
"9839","Native","Native 6",15,"disamb","rp","disamb rp",4,0,163,163,"Unambiguous","Inconsistent"
"9840","Native","Native 6",6,"disamb","rp","disamb rp",3,0,574,574,"Ambiguous","Inconsistent"
"9842","Native","Native 6",19,"disamb","rp","disamb rp",4,0,4344,4344,"Unambiguous","Inconsistent"
"9850","Native","Native 6",10,"disamb","rp","disamb rp",3,0,1899,1899,"Ambiguous","Inconsistent"
"9852","Native","Native 6",24,"disamb","rp","disamb rp",1,0,294,294,"Ambiguous","Consistent"
"9853","Native","Native 6",5,"disamb","rp","disamb rp",2,0,601,601,"Unambiguous","Consistent"
"9854","Native","Native 6",2,"disamb","rp","disamb rp",3,0,485,485,"Ambiguous","Inconsistent"
"9855","Native","Native 6",14,"disamb","rp","disamb rp",3,0,158,158,"Ambiguous","Inconsistent"
"9858","Native","Native 6",18,"disamb","rp","disamb rp",3,0,199,199,"Ambiguous","Inconsistent"
"9860","Native","Native 6",7,"disamb","rp","disamb rp",4,0,175,175,"Unambiguous","Inconsistent"
"9862","Native","Native 6",17,"disamb","rp","disamb rp",2,0,289,289,"Unambiguous","Consistent"
"9863","Native","Native 6",23,"disamb","rp","disamb rp",4,0,167,167,"Unambiguous","Inconsistent"
"9864","Native","Native 6",8,"disamb","rp","disamb rp",1,0,1012,1012,"Ambiguous","Consistent"
"9868","Native","Native 6",3,"disamb","rp","disamb rp",4,0,218,218,"Unambiguous","Inconsistent"
"9869","Native","Native 6",20,"disamb","rp","disamb rp",1,0,404,404,"Ambiguous","Consistent"
"9870","Native","Native 6",16,"disamb","rp","disamb rp",1,0,173,173,"Ambiguous","Consistent"
"9872","Native","Native 6",4,"disamb","rp","disamb rp",1,0,187,187,"Ambiguous","Consistent"
"9873","Native","Native 6",13,"disamb","rp","disamb rp",2,0,231,231,"Unambiguous","Consistent"
"9874","Native","Native 6",9,"disamb","rp","disamb rp",2,0,181,181,"Unambiguous","Consistent"
"9878","Native","Native 6",22,"disamb","rp","disamb rp",3,1,0,NA,"Ambiguous","Inconsistent"
"9879","Native","Native 6",11,"disamb","rp","disamb rp",4,0,180,180,"Unambiguous","Inconsistent"
"9881","Native","Native 6",1,"disamb","rp","disamb rp",2,1,0,NA,"Unambiguous","Consistent"
"9883","Native","Native 6",12,"disamb","rp","disamb rp",1,0,164,164,"Ambiguous","Consistent"
"9887","Native","Native 7",20,"disamb","rp","disamb rp",2,1,0,NA,"Unambiguous","Consistent"
"9888","Native","Native 7",3,"disamb","rp","disamb rp",1,0,587,587,"Ambiguous","Consistent"
"9890","Native","Native 7",9,"disamb","rp","disamb rp",3,0,187,187,"Ambiguous","Inconsistent"
"9891","Native","Native 7",1,"disamb","rp","disamb rp",3,0,152,152,"Ambiguous","Inconsistent"
"9892","Native","Native 7",7,"disamb","rp","disamb rp",1,0,1326,1326,"Ambiguous","Consistent"
"9898","Native","Native 7",15,"disamb","rp","disamb rp",1,1,0,NA,"Ambiguous","Consistent"
"9900","Native","Native 7",12,"disamb","rp","disamb rp",2,0,271,271,"Unambiguous","Consistent"
"9901","Native","Native 7",24,"disamb","rp","disamb rp",2,0,731,731,"Unambiguous","Consistent"
"9904","Native","Native 7",22,"disamb","rp","disamb rp",4,0,748,748,"Unambiguous","Inconsistent"
"9905","Native","Native 7",8,"disamb","rp","disamb rp",2,0,170,170,"Unambiguous","Consistent"
"9906","Native","Native 7",6,"disamb","rp","disamb rp",4,0,191,191,"Unambiguous","Inconsistent"
"9907","Native","Native 7",16,"disamb","rp","disamb rp",2,0,207,207,"Unambiguous","Consistent"
"9910","Native","Native 7",18,"disamb","rp","disamb rp",4,1,0,NA,"Unambiguous","Inconsistent"
"9911","Native","Native 7",2,"disamb","rp","disamb rp",4,0,129,129,"Unambiguous","Inconsistent"
"9914","Native","Native 7",11,"disamb","rp","disamb rp",1,0,666,666,"Ambiguous","Consistent"
"9916","Native","Native 7",14,"disamb","rp","disamb rp",4,0,232,232,"Unambiguous","Inconsistent"
"9917","Native","Native 7",13,"disamb","rp","disamb rp",3,1,0,NA,"Ambiguous","Inconsistent"
"9919","Native","Native 7",5,"disamb","rp","disamb rp",3,0,139,139,"Ambiguous","Inconsistent"
"9921","Native","Native 7",19,"disamb","rp","disamb rp",1,0,505,505,"Ambiguous","Consistent"
"9925","Native","Native 7",21,"disamb","rp","disamb rp",3,0,2296,2296,"Ambiguous","Inconsistent"
"9927","Native","Native 7",23,"disamb","rp","disamb rp",1,0,891,891,"Ambiguous","Consistent"
"9928","Native","Native 7",4,"disamb","rp","disamb rp",2,0,551,551,"Unambiguous","Consistent"
"9929","Native","Native 7",17,"disamb","rp","disamb rp",3,0,459,459,"Ambiguous","Inconsistent"
"9931","Native","Native 7",10,"disamb","rp","disamb rp",4,0,324,324,"Unambiguous","Inconsistent"
"9934","Native","Native 8",10,"disamb","rp","disamb rp",1,0,161,161,"Ambiguous","Consistent"
"9935","Native","Native 8",6,"disamb","rp","disamb rp",1,1,0,NA,"Ambiguous","Consistent"
"9936","Native","Native 8",9,"disamb","rp","disamb rp",4,0,153,153,"Unambiguous","Inconsistent"
"9937","Native","Native 8",12,"disamb","rp","disamb rp",3,0,174,174,"Ambiguous","Inconsistent"
"9938","Native","Native 8",15,"disamb","rp","disamb rp",2,0,196,196,"Unambiguous","Consistent"
"9939","Native","Native 8",8,"disamb","rp","disamb rp",3,0,173,173,"Ambiguous","Inconsistent"
"9945","Native","Native 8",22,"disamb","rp","disamb rp",1,0,168,168,"Ambiguous","Consistent"
"9947","Native","Native 8",16,"disamb","rp","disamb rp",3,0,191,191,"Ambiguous","Inconsistent"
"9949","Native","Native 8",18,"disamb","rp","disamb rp",1,0,150,150,"Ambiguous","Consistent"
"9953","Native","Native 8",4,"disamb","rp","disamb rp",3,1,0,NA,"Ambiguous","Inconsistent"
"9954","Native","Native 8",17,"disamb","rp","disamb rp",4,1,0,NA,"Unambiguous","Inconsistent"
"9955","Native","Native 8",13,"disamb","rp","disamb rp",4,0,192,192,"Unambiguous","Inconsistent"
"9956","Native","Native 8",5,"disamb","rp","disamb rp",4,0,219,219,"Unambiguous","Inconsistent"
"9959","Native","Native 8",14,"disamb","rp","disamb rp",1,0,376,376,"Ambiguous","Consistent"
"9961","Native","Native 8",20,"disamb","rp","disamb rp",3,0,178,178,"Ambiguous","Inconsistent"
"9963","Native","Native 8",7,"disamb","rp","disamb rp",2,0,138,138,"Unambiguous","Consistent"
"9964","Native","Native 8",19,"disamb","rp","disamb rp",2,0,753,753,"Unambiguous","Consistent"
"9966","Native","Native 8",11,"disamb","rp","disamb rp",2,0,178,178,"Unambiguous","Consistent"
"9967","Native","Native 8",3,"disamb","rp","disamb rp",2,0,213,213,"Unambiguous","Consistent"
"9968","Native","Native 8",23,"disamb","rp","disamb rp",2,0,169,169,"Unambiguous","Consistent"
"9974","Native","Native 8",1,"disamb","rp","disamb rp",4,0,209,209,"Unambiguous","Inconsistent"
"9976","Native","Native 8",2,"disamb","rp","disamb rp",1,0,6294,6294,"Ambiguous","Consistent"
"9977","Native","Native 8",24,"disamb","rp","disamb rp",3,0,163,163,"Ambiguous","Inconsistent"
"9979","Native","Native 8",21,"disamb","rp","disamb rp",4,1,0,NA,"Unambiguous","Inconsistent"
"9980","Native","Native 9",4,"disamb","rp","disamb rp",4,0,290,290,"Unambiguous","Inconsistent"
"9986","Native","Native 9",2,"disamb","rp","disamb rp",2,0,295,295,"Unambiguous","Consistent"
"9988","Native","Native 9",19,"disamb","rp","disamb rp",3,0,1519,1519,"Ambiguous","Inconsistent"
"9989","Native","Native 9",7,"disamb","rp","disamb rp",3,0,201,201,"Ambiguous","Inconsistent"
"9991","Native","Native 9",14,"disamb","rp","disamb rp",2,0,142,142,"Unambiguous","Consistent"
"9993","Native","Native 9",21,"disamb","rp","disamb rp",1,0,1051,1051,"Ambiguous","Consistent"
"9996","Native","Native 9",12,"disamb","rp","disamb rp",4,0,293,293,"Unambiguous","Inconsistent"
"10000","Native","Native 9",20,"disamb","rp","disamb rp",4,1,0,NA,"Unambiguous","Inconsistent"
"10001","Native","Native 9",23,"disamb","rp","disamb rp",3,0,334,334,"Ambiguous","Inconsistent"
"10002","Native","Native 9",24,"disamb","rp","disamb rp",4,0,478,478,"Unambiguous","Inconsistent"
"10004","Native","Native 9",1,"disamb","rp","disamb rp",1,0,616,616,"Ambiguous","Consistent"
"10005","Native","Native 9",22,"disamb","rp","disamb rp",2,0,709,709,"Unambiguous","Consistent"
"10006","Native","Native 9",5,"disamb","rp","disamb rp",1,0,382,382,"Ambiguous","Consistent"
"10011","Native","Native 9",18,"disamb","rp","disamb rp",2,0,180,180,"Unambiguous","Consistent"
"10012","Native","Native 9",8,"disamb","rp","disamb rp",4,0,788,788,"Unambiguous","Inconsistent"
"10016","Native","Native 9",3,"disamb","rp","disamb rp",3,0,285,285,"Ambiguous","Inconsistent"
"10017","Native","Native 9",13,"disamb","rp","disamb rp",1,0,227,227,"Ambiguous","Consistent"
"10019","Native","Native 9",11,"disamb","rp","disamb rp",3,0,974,974,"Ambiguous","Inconsistent"
"10022","Native","Native 9",9,"disamb","rp","disamb rp",1,0,1112,1112,"Ambiguous","Consistent"
"10023","Native","Native 9",16,"disamb","rp","disamb rp",4,0,526,526,"Unambiguous","Inconsistent"
"10024","Native","Native 9",15,"disamb","rp","disamb rp",3,0,210,210,"Ambiguous","Inconsistent"
"10025","Native","Native 9",6,"disamb","rp","disamb rp",2,0,229,229,"Unambiguous","Consistent"
"10026","Native","Native 9",17,"disamb","rp","disamb rp",1,0,174,174,"Ambiguous","Consistent"
"10027","Native","Native 9",10,"disamb","rp","disamb rp",2,0,303,303,"Unambiguous","Consistent"
"10028","Native","Native 10",20,"disamb","rp","disamb rp",1,0,228,228,"Ambiguous","Consistent"
"10031","Native","Native 10",11,"disamb","rp","disamb rp",4,0,261,261,"Unambiguous","Inconsistent"
"10037","Native","Native 10",9,"disamb","rp","disamb rp",2,0,607,607,"Unambiguous","Consistent"
"10039","Native","Native 10",14,"disamb","rp","disamb rp",3,0,239,239,"Ambiguous","Inconsistent"
"10042","Native","Native 10",19,"disamb","rp","disamb rp",4,0,1099,1099,"Unambiguous","Inconsistent"
"10047","Native","Native 10",10,"disamb","rp","disamb rp",3,0,211,211,"Ambiguous","Inconsistent"
"10048","Native","Native 10",6,"disamb","rp","disamb rp",3,0,692,692,"Ambiguous","Inconsistent"
"10049","Native","Native 10",22,"disamb","rp","disamb rp",3,0,513,513,"Ambiguous","Inconsistent"
"10050","Native","Native 10",17,"disamb","rp","disamb rp",2,0,484,484,"Unambiguous","Consistent"
"10052","Native","Native 10",18,"disamb","rp","disamb rp",3,0,1878,1878,"Ambiguous","Inconsistent"
"10053","Native","Native 10",12,"disamb","rp","disamb rp",1,1,0,NA,"Ambiguous","Consistent"
"10054","Native","Native 10",15,"disamb","rp","disamb rp",4,0,440,440,"Unambiguous","Inconsistent"
"10055","Native","Native 10",1,"disamb","rp","disamb rp",2,0,477,477,"Unambiguous","Consistent"
"10057","Native","Native 10",4,"disamb","rp","disamb rp",1,0,1946,1946,"Ambiguous","Consistent"
"10058","Native","Native 10",21,"disamb","rp","disamb rp",2,0,898,898,"Unambiguous","Consistent"
"10062","Native","Native 10",3,"disamb","rp","disamb rp",4,0,316,316,"Unambiguous","Inconsistent"
"10064","Native","Native 10",23,"disamb","rp","disamb rp",4,0,295,295,"Unambiguous","Inconsistent"
"10065","Native","Native 10",5,"disamb","rp","disamb rp",2,0,183,183,"Unambiguous","Consistent"
"10066","Native","Native 10",24,"disamb","rp","disamb rp",1,0,2303,2303,"Ambiguous","Consistent"
"10068","Native","Native 10",16,"disamb","rp","disamb rp",1,0,655,655,"Ambiguous","Consistent"
"10069","Native","Native 10",7,"disamb","rp","disamb rp",4,0,143,143,"Unambiguous","Inconsistent"
"10073","Native","Native 10",2,"disamb","rp","disamb rp",3,0,1227,1227,"Ambiguous","Inconsistent"
"10074","Native","Native 10",8,"disamb","rp","disamb rp",1,0,1499,1499,"Ambiguous","Consistent"
"10075","Native","Native 10",13,"disamb","rp","disamb rp",2,0,528,528,"Unambiguous","Consistent"
"10078","Native","Native 11",12,"disamb","rp","disamb rp",2,1,0,NA,"Unambiguous","Consistent"
"10079","Native","Native 11",23,"disamb","rp","disamb rp",1,1,0,NA,"Ambiguous","Consistent"
"10080","Native","Native 11",18,"disamb","rp","disamb rp",4,0,652,652,"Unambiguous","Inconsistent"
"10081","Native","Native 11",21,"disamb","rp","disamb rp",3,0,3270,3270,"Ambiguous","Inconsistent"
"10082","Native","Native 11",13,"disamb","rp","disamb rp",3,1,0,NA,"Ambiguous","Inconsistent"
"10083","Native","Native 11",8,"disamb","rp","disamb rp",2,1,0,NA,"Unambiguous","Consistent"
"10087","Native","Native 11",19,"disamb","rp","disamb rp",1,0,284,284,"Ambiguous","Consistent"
"10091","Native","Native 11",3,"disamb","rp","disamb rp",1,1,0,NA,"Ambiguous","Consistent"
"10098","Native","Native 11",4,"disamb","rp","disamb rp",2,0,702,702,"Unambiguous","Consistent"
"10102","Native","Native 11",22,"disamb","rp","disamb rp",4,0,363,363,"Unambiguous","Inconsistent"
"10103","Native","Native 11",11,"disamb","rp","disamb rp",1,0,912,912,"Ambiguous","Consistent"
"10104","Native","Native 11",6,"disamb","rp","disamb rp",4,0,358,358,"Unambiguous","Inconsistent"
"10105","Native","Native 11",17,"disamb","rp","disamb rp",3,1,0,NA,"Ambiguous","Inconsistent"
"10107","Native","Native 11",7,"disamb","rp","disamb rp",1,1,0,NA,"Ambiguous","Consistent"
"10108","Native","Native 11",24,"disamb","rp","disamb rp",2,1,0,NA,"Unambiguous","Consistent"
"10109","Native","Native 11",15,"disamb","rp","disamb rp",1,1,0,NA,"Ambiguous","Consistent"
"10111","Native","Native 11",9,"disamb","rp","disamb rp",3,1,0,NA,"Ambiguous","Inconsistent"
"10113","Native","Native 11",5,"disamb","rp","disamb rp",3,1,0,NA,"Ambiguous","Inconsistent"
"10114","Native","Native 11",16,"disamb","rp","disamb rp",2,1,0,NA,"Unambiguous","Consistent"
"10116","Native","Native 11",1,"disamb","rp","disamb rp",3,0,371,371,"Ambiguous","Inconsistent"
"10117","Native","Native 11",2,"disamb","rp","disamb rp",4,0,649,649,"Unambiguous","Inconsistent"
"10118","Native","Native 11",10,"disamb","rp","disamb rp",4,1,0,NA,"Unambiguous","Inconsistent"
"10120","Native","Native 11",14,"disamb","rp","disamb rp",4,1,0,NA,"Unambiguous","Inconsistent"
"10121","Native","Native 11",20,"disamb","rp","disamb rp",2,1,0,NA,"Unambiguous","Consistent"
"10124","Native","Native 12",18,"disamb","rp","disamb rp",3,0,148,148,"Ambiguous","Inconsistent"
"10125","Native","Native 12",7,"disamb","rp","disamb rp",4,0,170,170,"Unambiguous","Inconsistent"
"10129","Native","Native 12",8,"disamb","rp","disamb rp",1,0,193,193,"Ambiguous","Consistent"
"10131","Native","Native 12",10,"disamb","rp","disamb rp",3,0,146,146,"Ambiguous","Inconsistent"
"10136","Native","Native 12",22,"disamb","rp","disamb rp",3,0,185,185,"Ambiguous","Inconsistent"
"10137","Native","Native 12",4,"disamb","rp","disamb rp",1,0,155,155,"Ambiguous","Consistent"
"10141","Native","Native 12",23,"disamb","rp","disamb rp",4,0,178,178,"Unambiguous","Inconsistent"
